"occurrenceID"	"LUP"	"altibelt"	"dem"	"geometry"
"c3d084b1-15ef-48e9-9472-9e81245bd551"	2	1	250	55.73802|-4.34146
"e00c3cc2-bee2-4ace-931a-c1838368f165"	1	2	335	55.74285|-4.34109
"e810a07a-5661-4087-9ed7-034570ba70b9"	1	1	271	55.73353|-4.34035
"c16bcd53-7ad9-491c-bcb7-332903fdd92f"	1	1	100	55.73065|-4.33628
"02bae864-4167-4113-8b7f-d68bab60389c"	1	1	271	55.73353|-4.34035
"0d40c7c3-a6c1-4bd8-8a4f-e2757f3b3b56"	1	1	288	55.74261|-4.34239
"26d11630-c0e5-435d-8b77-aad271f51c3a"	1	1	139	55.73113|-4.33822
"8450ad99-74f5-47df-a7fc-947d2cec9f8c"	1	1	271	55.73353|-4.34035
"4937ba26-2320-4e0c-9bfb-a467ae0221ba"	1	1	139	55.73113|-4.33822
"379c978a-4b58-410a-b96a-e6e8b4294faf"	1	1	139	55.73113|-4.33822
"49b86fcb-bdb1-449c-a3c0-9ea1b0d216da"	1	1	271	55.73353|-4.34035
"a56cc980-a782-4f30-9476-ddaa363806c0"	2	1	250	55.73802|-4.34146
"d7eb5dd4-1d7e-441d-8939-3cc04ba472ca"	1	1	190	55.74119|-4.34376
"66489bcf-a9ce-4d1f-8487-b1a121c8feb3"	1	1	288	55.74261|-4.34239
"18525432-f6e7-4b73-9c83-1a61fc96e6c0"	1	1	100	55.73065|-4.33628
"c0ce43d2-4d5c-403f-9f9b-eef98610e111"	1	1	139	55.73113|-4.33822
"c2ee8bb3-3013-4246-a22d-ebf4d5030927"	1	1	256	55.73267|-4.3405
"5ba3c2f1-eda4-41d4-bf57-e22ff946ebfd"	1	1	271	55.73353|-4.34035
"0e670133-b54b-414b-a496-a34111ad152e"	2	1	250	55.73802|-4.34146
"533df81e-fbcc-4f42-9171-84fa6267a607"	1	1	288	55.74261|-4.34239
"2ac10a8a-ddc2-4f05-a538-e3f71aa02f81"	1	1	139	55.73113|-4.33822
"208cc493-4a03-439e-8b7c-8d326a1356ee"	1	1	271	55.73353|-4.34035
"ad3ed13d-30c1-4a2b-b93e-0b5b5b760468"	1	1	288	55.74261|-4.34239
"76de4515-6f40-424b-9ec2-f1a625c23f29"	1	1	271	55.73353|-4.34035
"7b6e1405-25d7-477e-88ec-409c3435fc8d"	1	1	139	55.73113|-4.33822
"66da1843-33b9-4c57-8d62-615c37b6661b"	1	1	139	55.73113|-4.33822
"1b572ee3-b720-4309-b66f-4dd855d11f0d"	1	1	100	55.73065|-4.33628
"59681654-ece4-4e7b-bcac-1d0cfb07f6f4"	1	1	256	55.73267|-4.3405
"59b9f7f0-bcf8-4cd3-9936-c384e2f0fc31"	1	1	139	55.73113|-4.33822
"3476758d-62fa-4293-8bd9-7a713f3b0fb3"	1	2	335	55.74285|-4.34109
"5a19b833-279c-4914-843e-1b9a997563c1"	1	1	288	55.74261|-4.34239
"de458cfc-a798-4a7f-87b6-edd5b618277d"	1	1	256	55.73267|-4.3405
"a6ed7e4b-e846-49ab-b3bb-38cd053fbd34"	1	1	100	55.73065|-4.33628
"bd3ebf29-d9bb-4521-8410-fbd601b62281"	1	1	139	55.73113|-4.33822
"c52fb1f3-fc32-4754-920f-c93556d49166"	1	1	256	55.73267|-4.3405
"14a10136-57b1-419e-b8b8-050c45173779"	1	1	271	55.73353|-4.34035
"680235d9-bb98-43b1-b919-e72398dbe5a2"	1	1	288	55.74261|-4.34239
"fed21d2e-70f3-4fe8-9dce-2a0796d81f80"	1	1	100	55.73065|-4.33628
"ea0c0f77-51e4-4fef-bc00-172ce6ab2978"	1	1	139	55.73113|-4.33822
"8ccecbb7-9ce2-4f76-8bc3-6a22cd897cbd"	1	1	256	55.73267|-4.3405
"f1a749aa-b632-49ad-a8b2-cc436c817f74"	1	1	271	55.73353|-4.34035
"6e1a5625-cd3c-4e1d-ad16-6b2851b32534"	1	1	288	55.74261|-4.34239
"974520b2-046b-467f-b206-8d39992d1d13"	2	1	250	55.73802|-4.34146
"4005227c-3b72-4a90-97ef-655a0954f25a"	1	1	100	55.73065|-4.33628
"c5f7b901-90f3-41c7-8d2d-150255e16e37"	1	1	256	55.73267|-4.3405
"c3719bbd-9eb5-4772-9e17-98355cc34e96"	1	1	256	55.73267|-4.3405
"dcf4f82c-445a-458b-824e-544e3b482420"	1	1	190	55.74119|-4.34376
"cfcf6572-dd67-462a-a134-36a50e29532b"	1	1	288	55.74261|-4.34239
"985e08f6-ce9e-49a3-91c2-134d9ff13879"	1	1	139	55.73113|-4.33822
"8e25cba3-b1bb-4113-adbd-5b35fe4a6115"	1	1	100	55.73065|-4.33628
"87864b1d-d290-4ab6-aeaa-ebff2fce3e05"	1	1	139	55.73113|-4.33822
"83c63c43-ebeb-4772-8a6f-54c3d5dbc573"	1	1	256	55.73267|-4.3405
"d2d6d8e1-54dd-401e-83b5-fd4a983640b0"	1	1	271	55.73353|-4.34035
"582a9b85-2de4-4f4b-8fa1-fa3fee357b5f"	1	1	288	55.74261|-4.34239
"f9f496b8-78f7-4968-811d-ab0072c8f82e"	1	1	190	55.74119|-4.34376
"44dd606b-01ec-4ea0-be57-b64ec65a59b5"	1	1	139	55.73113|-4.33822
"ebc73b22-8636-45c2-9e07-f78c59d9febd"	1	1	256	55.73267|-4.3405
"b6f18d3c-a53a-42a4-b70b-055053eaffd6"	2	1	250	55.73802|-4.34146
"39cc5f11-6a85-4dfe-a913-6a3f2255996b"	1	1	190	55.74119|-4.34376
"85dd36ff-81ad-42a9-97db-d4b5a6a8bfef"	1	1	288	55.74261|-4.34239
"ef2151a2-8f71-4002-a0c0-7cf3855ec187"	1	1	286	55.74617|-4.34265
"022fc143-2709-404d-8339-c2c74a05f024"	1	1	286	55.74617|-4.34265
"4c7d7f0d-a13b-4438-b27d-8fd353a72f18"	1	1	286	55.74617|-4.34265
"cbdf0118-7f21-4fb7-9c39-d89b06f2085d"	1	1	286	55.74617|-4.34265
"c366c2af-e9d3-4c9f-bb18-45901a350027"	1	1	286	55.74617|-4.34265
"b47ebf8a-ec49-44b6-968a-3cfb0abb5be8"	1	1	286	55.74617|-4.34265
"a58d63d2-8ddc-4821-8e3a-2b89186b5a05"	1	1	286	55.74617|-4.34265
"882dcaca-d185-47f2-a683-ed45a7b46096"	1	1	286	55.74617|-4.34265
"492d5335-5926-4b81-9f9c-ab72b7cf1555"	3	1	42	55.74168|-4.34766
"4e398070-a239-415e-9936-7a41e8efda1a"	1	1	286	55.74617|-4.34265
"a50a5aa9-7a3b-4ce1-b0fb-bc91d03b3dfb"	1	1	262	55.74648|-4.34435
"63146b1d-1d2a-4d66-a6ef-c90099dc63f7"	1	1	267	55.74659|-4.34373
"cecd369f-2768-4772-9bea-3b627cebb519"	1	1	267	55.74659|-4.34373
"f80568a8-0f9f-4aec-8756-0cabb37883f4"	1	1	286	55.74617|-4.34265
"5a507c1d-9d60-4017-8b49-30293bfd02df"	1	1	262	55.74648|-4.34435
"00ad23a7-da28-42ee-93f3-115299a99037"	1	1	286	55.74617|-4.34265
"3b4c3126-a169-4911-af3e-0633666b4dc8"	1	1	286	55.74617|-4.34265
"250739f5-2b5e-4a42-9630-151399996b96"	1	1	267	55.74659|-4.34373
"2e82e1c8-50a1-40da-b899-5b5496dc47e8"	3	1	42	55.74168|-4.34766
"5c8c34e8-68ac-49e5-90ff-fe243deab1cd"	3	1	42	55.74168|-4.34766
"0c3a2e56-6ba3-4463-ac51-442cba815ec4"	1	1	267	55.74659|-4.34373
"3b120a72-a4a9-414b-baa2-47f3366d5f56"	1	1	286	55.74617|-4.34265
"6c04390e-e9cb-413e-ab9e-4e28981e2b6b"	1	1	286	55.74617|-4.34265
"acfaeb3a-583c-446a-94a4-b02411a73f44"	1	1	286	55.74617|-4.34265
"82540a27-ad47-4db2-a5ca-bcf55c8fda2b"	1	1	286	55.74617|-4.34265
"a7637e7f-bcc7-4c79-b73b-66cdda99fa18"	1	1	267	55.74659|-4.34373
"eaffebe4-353f-4562-8729-c75ca736efb4"	1	1	286	55.74617|-4.34265
"3f6e8dd8-34f4-4bc0-b68a-16a5788b5498"	1	1	286	55.74617|-4.34265
"dd872a55-fa1c-4fd8-b0db-2a9931cf021c"	1	1	267	55.74659|-4.34373
"ed637998-1032-4487-b768-9988f480b3d5"	1	1	286	55.74617|-4.34265
"415017cd-6721-4dc2-9682-2b8a3b1235fb"	1	1	286	55.74617|-4.34265
"922dfd38-75ed-4174-a88f-c75bb9da2098"	1	1	286	55.74617|-4.34265
"9ac542e1-ef6b-4448-ae69-2b07fe3e9f67"	1	1	286	55.74617|-4.34265
"466e87c5-a563-435e-ad46-acefb6322a83"	1	1	286	55.74617|-4.34265
"13a3dd88-0fc3-4fd2-af8e-93a4c5ceff52"	1	1	286	55.74617|-4.34265
"d3a948a4-0bb6-4ec9-af2e-b255145d1b2c"	1	1	286	55.74617|-4.34265
"535090f5-935b-4185-9df6-30fe43842c8a"	1	1	267	55.74659|-4.34373
"e6e3b352-5597-40ae-bb3a-931e37d8210c"	1	1	286	55.74617|-4.34265
"60424f43-91a3-4bba-a607-869aeb9abb43"	1	1	286	55.74617|-4.34265
"27ebcba2-c471-47af-b1bd-4ad5749e420f"	1	1	286	55.74617|-4.34265
"f0c59282-24a3-42ab-accb-2e02abaae858"	1	1	286	55.74617|-4.34265
"bc6a6dcd-1c45-4a7a-b355-090f01a44ee7"	1	1	267	55.74659|-4.34373
"e3b48c22-bd02-47c2-b00d-95741cfab90c"	3	0	0	55.50197|-4.63206
"4661d412-cd8e-424a-bbf1-fb1f2fe94b93"	3	0	0	55.50197|-4.63206
"322d704a-5d0c-473b-bb62-2315f1043a2a"	3	0	0	55.50197|-4.63206
"570c5508-484c-470b-a0aa-ff7df98d3f08"	3	0	0	55.50197|-4.63206
"4e1b5cf0-440f-45f0-b456-fb868daf26bb"	5	0	0	55.50069|-4.6314
"cffd9c10-08c1-4f9b-9cc0-d036a154debe"	3	0	0	55.50197|-4.63206
"6a3a549a-24b9-4b14-9e97-5c0637e86f61"	3	0	0	55.50197|-4.63206
"3fbe51ad-1146-401e-b372-794ff0d49758"	3	0	0	55.50126|-4.63193
"8757f4a6-4c7a-43fa-9909-7441d569236b"	5	0	0	55.50069|-4.6314
"f0226f22-6dea-44bb-a92d-6ad3183d24d0"	3	1	70	55.83816|-4.35588
"1bfd9120-26e8-4497-b6c7-9dea5619358d"	2	1	112	55.83914|-4.35595
"e317718e-913b-497f-8771-729860983cab"	3	1	70	55.83816|-4.35588
"0dc5b96b-43e9-42e7-a36b-c3165be42357"	2	1	118	55.83943|-4.35607
"7c112d9a-8f4d-4c7e-942a-bed6b9a0c0b2"	6	1	5	55.83599|-4.35567
"cec5113b-0a46-4307-87bd-03e2a8dd4709"	3	1	70	55.83816|-4.35588
"e4075246-129d-4dba-812e-5a1441d3038e"	3	1	70	55.83816|-4.35588
"e4141210-4bc2-4fbf-bf3e-ab92eb3a0496"	2	1	192	55.84106|-4.35666
"9019182d-d864-46a7-996f-d9e0da8e1bf3"	2	1	112	55.83914|-4.35595
"4121d97a-2d3e-4d94-b825-26f0de0bb98b"	3	1	1	55.84448|-4.37256
"7fa648a5-41cd-4c09-b917-37eb5c6e695e"	3	1	1	55.84402|-4.37281
"01b5f19f-e2ad-4dca-babe-acf30ca3dbc0"	2	1	74	55.84737|-4.36723
"eb38d4bc-8bc3-468b-a15c-1fc77c12b2dc"	3	0	0	55.50151|-4.63143
"8d645804-8d72-43a3-970e-bbfa949f5032"	3	0	0	55.50197|-4.63206
"33d70bab-3a71-441f-a23e-65923088b6c4"	3	0	0	55.50197|-4.63206
"c4e4c3e0-8ac9-4fc5-9662-cb8b803e7806"	3	0	0	55.50197|-4.63206
"b0a82136-0715-4b3a-ad0e-61a84dfb90cc"	3	0	0	55.50197|-4.63206
"a2e572f1-5a7b-4f6c-b9ef-bc72d0a063f1"	5	0	0	55.50069|-4.6314
"28699df4-fe20-4905-993f-9d732d6be30c"	3	0	0	55.50197|-4.63206
"6dfcc3c1-578f-459b-b8c7-4eb0c7f93490"	3	0	0	55.50197|-4.63206
"eb91ad3e-4045-49ee-a286-ab88baf0af31"	3	0	0	55.50197|-4.63206
"2544ce84-ab49-4ddb-8c37-787e63446cdf"	3	0	0	55.50197|-4.63206
"04a5e3e3-6c69-431a-8443-6b30ade53aea"	3	0	0	55.50197|-4.63206
"f8661f7a-bf6b-4920-938c-ad8bd2c397d4"	3	0	0	55.50197|-4.63206
"89697004-7c13-47c8-8ecd-a2c9ed275d79"	3	0	0	55.50197|-4.63206
"e86d0e6d-e6ce-4418-9b5d-84c72ea63a21"	3	0	0	55.50197|-4.63206
"5f4c1f1e-3718-475b-9dde-deea39623720"	3	0	0	55.50197|-4.63206
"1e81d59e-9cd3-42db-a068-1e9ac5a697da"	3	0	0	55.50151|-4.63143
"ef29c9b5-97e5-4abc-bf1c-2434e44b2a8f"	3	0	0	55.50197|-4.63206
"1335682d-105b-4e5c-8c9d-f2dce109a494"	5	0	0	55.50069|-4.6314
"c901db1e-28d1-4e80-af09-da470e50b3d1"	3	0	0	55.50151|-4.63143
"5ae4b143-c9df-4771-8c01-c307a31f4c2e"	3	0	0	55.50197|-4.63206
"4e828341-c779-44fa-a654-8551c8831c7c"	3	0	0	55.50197|-4.63206
"0fbc5d0d-3a83-489a-9d67-80ef3d405bbf"	3	0	0	55.50197|-4.63206
"5f67fe2f-542f-4996-a740-a8cd33d802e3"	3	0	0	55.50197|-4.63206
"b2d7d6b0-3f41-47b6-868d-7fe16d88c192"	2	2	408	55.4203|-4.64411
"53e15ac0-9336-4907-b557-f7f1ab9e9c81"	2	2	408	55.4203|-4.64411
"bb86613b-0f56-40a2-92c0-1f6cd5d2c483"	2	1	298	55.8435|-4.35705
"8f32b5b8-b8fd-4742-b638-14fc886c555c"	2	1	298	55.8435|-4.35705
"946ca885-a945-4ae5-90a4-f2231607c73d"	6	1	5	55.83599|-4.35567
"e3097c10-0321-4b9c-944e-f40911203bef"	3	1	70	55.83816|-4.35588
"8483eed7-3241-4b68-b30d-bcb01dd26d62"	2	1	160	55.84063|-4.35614
"bb80aac8-f4cc-49d8-a2aa-a07cc0253d51"	3	1	70	55.83816|-4.35588
"637ced5d-4f52-4652-a806-96545dac1731"	2	1	298	55.8435|-4.35705
"1dc116ff-0a00-4eef-bb3f-85c4b449f737"	2	1	118	55.83943|-4.35607
"37d247d1-8e3c-4d87-8a2c-1241dffe9329"	3	1	70	55.83816|-4.35588
"e2e82beb-c2ff-44bb-864a-37871dc02f9b"	3	1	70	55.83816|-4.35588
"ce3901c6-c428-4f5b-8a9f-d5275fc8f1b9"	6	1	5	55.83599|-4.35567
"f397914b-d368-4df1-907b-9e14cfec755a"	2	1	192	55.84106|-4.35666
"133cfd94-c560-47b7-81cb-0b63003a4ad5"	6	1	209	55.84106|-4.35852
"9f236782-4170-4079-9866-dc24e9ea12c0"	3	1	70	55.83816|-4.35588
"49b27dcc-ff13-40fc-9a51-2ea84cb4a2cd"	3	1	70	55.83816|-4.35588
"df3c4edd-77c4-4fcb-83d7-cc1d3bceca48"	2	1	192	55.84106|-4.35666
"70f985bd-188a-42e8-a207-3d6411f8aec4"	3	1	70	55.83816|-4.35588
"69f44bcc-7db3-4596-842f-e5e454956b05"	2	1	227	55.84177|-4.35828
"f366e9c3-5c71-4687-972c-d94e0fe80721"	3	1	70	55.83816|-4.35588
"6fd8ae53-a22e-4e73-a1c5-6b2df50972c5"	2	1	112	55.83914|-4.35595
"31cb6e95-af05-447d-8350-0be508faaf2c"	3	1	70	55.83816|-4.35588
"8b39aeb3-5914-41bc-bbf4-1931b038cc4f"	2	1	192	55.84106|-4.35666
"f779e5b1-0b9d-41bd-a965-c2e501e88e8c"	3	1	70	55.83816|-4.35588
"70117d74-8ac0-42b4-bf18-c8ee2ba4d313"	3	1	70	55.83816|-4.35588
"a4532e14-e00e-4541-a201-611b06651eb4"	2	1	227	55.84177|-4.35828
"784928e7-08d5-4f80-a82b-d577b711a9ab"	2	1	192	55.84106|-4.35666
"7ea7e6d1-3b43-476f-8f7b-1774d0ad7a1e"	3	1	70	55.83816|-4.35588
"b63f3b7c-a935-40e8-8277-0e5618d6c57b"	2	1	192	55.84106|-4.35666
"635b140b-f4dc-43c4-86ee-4ca0d6896992"	2	1	298	55.8435|-4.35705
"9529f935-6909-4ba4-95e2-74e23d07d247"	6	1	209	55.84106|-4.35852
"db6b4887-8985-4e2b-8f1e-f76e91d2c6c5"	2	1	118	55.83943|-4.35607
"29ff3858-61db-45e6-8068-6141a3a6c302"	2	1	112	55.83914|-4.35595
"59b708c0-5dd4-477b-a198-593e239b6727"	2	1	118	55.83943|-4.35607
"ecacb126-ea25-4bd3-b540-9ebaa4d3fcc0"	6	1	209	55.84106|-4.35852
"af19c7cd-6fe0-4f3a-bfbc-1a9b71ee784d"	3	1	70	55.83816|-4.35588
"606f3dbc-b04e-4f1d-baba-73fcfe566c7a"	6	1	5	55.83599|-4.35567
"e7282866-3bc2-46fe-b1bc-ee81b8ad924e"	2	1	227	55.84177|-4.35828
"32a03d33-d117-4e76-b8db-f654889490de"	2	1	192	55.84106|-4.35666
"7376cdcc-c7b6-4c68-b1f5-8482d02e4d92"	2	1	227	55.84177|-4.35828
"66389281-576e-4b22-bdfd-65f2fca9153e"	3	1	70	55.83816|-4.35588
"328792ad-88ec-41af-b07f-f746b0baf606"	2	1	118	55.83943|-4.35607
"b65723ca-19e4-4908-855c-6e307a691225"	2	1	118	55.83943|-4.35607
"4863cba5-f0d0-4e72-b05e-75fc25d37859"	3	1	70	55.83816|-4.35588
"d82ee247-5dc2-403c-a163-58941b04aeb2"	3	1	70	55.83816|-4.35588
"e33d2991-67fb-48b9-8279-ab408ee9c18d"	3	1	70	55.83816|-4.35588
"ce0a4db4-cbd2-4c31-ac46-9ff88e059045"	2	1	118	55.83943|-4.35607
"928b7d4b-b2f8-41b1-9cb5-979427199951"	2	1	192	55.84106|-4.35666
"2fcd3052-f4b9-4246-869e-7a83a513b919"	3	1	70	55.83816|-4.35588
"32c72d52-63eb-4cc4-bbc5-a696a24f0f1d"	3	1	70	55.83816|-4.35588
"e49374a4-f337-45a2-b703-fcf50a793ded"	6	1	209	55.84106|-4.35852
"6e456d35-dabb-4171-ac01-b3c2213f09c2"	2	1	118	55.83943|-4.35607
"82306e0c-bb9e-409d-85d8-96ed85800122"	3	1	70	55.83816|-4.35588
"cf93a540-1821-49f4-9503-f69d68dbe9b0"	2	1	192	55.84106|-4.35666
"fb1c5626-6247-4bfa-acce-22d1c3c577a9"	2	1	160	55.84063|-4.35614
"9bbf0091-d2ee-45d3-aa64-bc907d989b2d"	2	1	112	55.83914|-4.35595
"a58131d0-d3f5-4c64-82f8-8ef969a702ef"	3	1	70	55.83816|-4.35588
"15047c2e-65d4-444f-82fa-6afbf821a9d1"	2	1	192	55.84106|-4.35666
"a018af30-a244-4dbd-83d0-789957c1ebaa"	3	1	70	55.83816|-4.35588
"c3a4570a-4d7e-42f9-992c-d162da46f097"	3	1	70	55.83816|-4.35588
"0fc0805d-b08f-4b61-89b1-3611c26e16c6"	6	1	5	55.83599|-4.35567
"08f2f607-804c-48f8-851c-b69bbc223791"	2	1	192	55.84106|-4.35666
"542117ae-7bac-4143-b2bd-7a9bfb4d3630"	3	1	70	55.83816|-4.35588
"033df9ae-2408-4f33-8ffc-38fd27dc8b74"	3	1	70	55.83816|-4.35588
"2ac58c8e-74ab-4e6d-b66c-c12065b02036"	2	1	298	55.8435|-4.35705
"be30d22a-20b0-4ec6-a3f4-f8fc2e062aee"	2	1	74	55.84737|-4.36723
"b41927bb-1d36-4db0-9235-ddc8fda5a5c9"	2	2	302	55.84329|-4.3555
"9cfb333a-e838-4d8a-8cd5-f2b98721fcab"	2	1	160	55.84072|-4.36211
"f03b6719-fb6c-4c9f-a403-960e7c58ab52"	6	1	10	55.83584|-4.35216
"76346b5b-826b-4c0a-85aa-120effc49f71"	2	1	74	55.84737|-4.36723
"c3108aad-dd54-48c9-b980-76d313b04e86"	3	1	3	55.84617|-4.37003
"0208309f-d9a9-41fa-a378-9c6cc200afca"	1	1	120	55.84602|-4.36692
"fd9afe4c-704f-46e1-a1a4-07103ebcec46"	3	1	3	55.84617|-4.37003
"0d410b74-3472-4480-b95c-9570e4096752"	2	1	74	55.84737|-4.36723
"755525cc-5dfb-41e8-ab3a-9697b6b72a7a"	1	1	120	55.84602|-4.36692
"8eb438b7-2c02-4ac4-aaa5-2b466fa28107"	2	1	74	55.84737|-4.36723
"b357a475-32c3-441b-885e-a8ff9aa8447a"	2	1	74	55.84737|-4.36723
"83790d0c-b8fd-42fe-bae4-d24e7437848c"	2	1	74	55.84737|-4.36723
"fef233b1-fa89-423f-8c1f-b92beaf6016e"	1	1	120	55.84602|-4.36692
"e4c32f06-516c-4073-888c-c91dc9014aa5"	2	1	205	55.84191|-4.36172
"92a667f0-207d-40d5-9fad-f8b8b2d5c343"	2	1	74	55.84737|-4.36723
"da399826-23ee-42c7-b3e6-3271ee69bbb6"	2	1	126	55.83746|-4.34819
"ed8354f6-e8a9-4122-b14f-29de1ca37dc2"	3	1	3	55.84617|-4.37003
"e4676b6b-1dc1-4565-8b4b-85a06539f5fd"	1	1	120	55.84602|-4.36692
"117ba964-5814-416a-9258-d6fde9403322"	2	1	171	55.84326|-4.36463
"30bb1b7e-4563-48cd-a967-56fd32f4edd6"	2	1	160	55.84072|-4.36211
"d8c91a59-aaf7-4ee6-bd5c-0f47a351bfb6"	2	1	74	55.84737|-4.36723
"e6685d07-5877-44af-86c3-ee4c848764c9"	6	1	10	55.83584|-4.35216
"b624c817-b945-46a9-bc33-c6d78b1d8a2c"	2	1	74	55.84737|-4.36723
"87841887-9e6c-4638-938a-1a733fd46a8c"	2	1	126	55.83746|-4.34819
"c4dd9649-a335-49c3-b096-b061bd20cb25"	1	1	120	55.84602|-4.36692
"f47a01c3-745e-419f-a3f1-531c991488aa"	2	1	171	55.84326|-4.36463
"7822c5ea-f8ff-4e12-b000-f021951d35a9"	2	1	74	55.84737|-4.36723
"f74beca6-9cd4-4b49-b2bd-b8c8674fd470"	2	1	74	55.84737|-4.36723
"e88071f7-7467-4998-9cd1-fb983919a4a7"	2	1	74	55.84737|-4.36723
"15f33868-2f3c-416e-8552-cbceaee59385"	2	2	311	55.84363|-4.36158
"08237d05-6400-4b17-a5c0-7ecbf4318649"	2	1	126	55.83746|-4.34819
"a5e7bab2-85a7-402b-8baa-842606fdcee5"	3	1	1	55.84448|-4.37256
"522f2055-38cc-4ba5-8461-85aaba0191e8"	3	1	1	55.84402|-4.37281
"da3e599b-0c6b-41e0-b2ab-d16fe925d050"	2	1	171	55.84326|-4.36463
"241049ac-a042-4ac9-961b-b7450f362bfb"	2	1	74	55.84737|-4.36723
"92a281cd-f104-415e-a207-22c99ea6d875"	1	1	120	55.84602|-4.36692
"88effa2a-eeb5-4439-8c05-d7e7f5175b78"	1	1	120	55.84602|-4.36692
"20c337fd-63a5-4aa1-a334-2c77e92f97c7"	2	1	74	55.84737|-4.36723
"1700236d-3031-4af0-bd65-65368bb38a60"	6	1	10	55.83584|-4.35216
"63600a2b-8b2a-4653-b39c-f25170d822c7"	2	1	74	55.84737|-4.36723
"2e2e0644-4db1-4686-98a5-e5437f6c5081"	2	1	160	55.84072|-4.36211
"9c8e3381-d6ee-457b-8571-bdade7c381c8"	2	1	126	55.83746|-4.34819
"a9b23e86-70a0-4fbb-aaa2-78378f573e39"	2	1	74	55.84737|-4.36723
"a2d6ef52-fe2f-4e8a-ac5f-0e317c1e47c9"	2	1	74	55.84737|-4.36723
"3a48bef5-21a2-4887-99a4-48f3de8afb82"	6	1	10	55.83584|-4.35216
"d3720fd5-2a67-4a26-9e5a-a42fceecf2be"	3	1	1	55.84187|-4.37179
"7aec9238-0dfd-47e8-9aeb-3e2cc727e653"	2	1	74	55.84737|-4.36723
"7f15d10b-17e7-47b0-b692-c68ed2c7f463"	2	1	126	55.83746|-4.34819
"3176d70c-771e-4b36-bdc8-996d489b7f52"	2	1	74	55.84737|-4.36723
"df551027-7e26-4a5b-b2a8-f298f3739a5f"	2	1	74	55.84737|-4.36723
"7d27f40b-5b24-4f4a-bec3-ede2352d76dd"	2	1	171	55.84326|-4.36463
"1c0b6ea4-f96e-4f98-8ccf-9fb7a192293e"	1	1	120	55.84602|-4.36692
"9291b3cd-aef4-4731-a7e9-f8728704e0c3"	2	1	74	55.84737|-4.36723
"48b6df58-d497-4bba-8b11-3180177a1104"	2	1	126	55.83746|-4.34819
"62392955-81ab-425e-a5fc-f51ae5a712f7"	2	1	171	55.84326|-4.36463
"0fe005fb-d79a-4ecb-8604-7741c899b32a"	6	1	10	55.83584|-4.35216
"127dfb86-a0fc-46b6-8351-4318945becc5"	2	1	74	55.84737|-4.36723
"4496aa36-9008-4914-8af4-673f625b7e24"	2	1	74	55.84737|-4.36723
"02ebe17b-8f3d-4c92-9d7d-de40467578a1"	6	1	10	55.83584|-4.35216
"d42bff4e-d5f0-4923-a548-47878b0ec709"	6	1	10	55.83584|-4.35216
"93b77612-15ba-46e0-a072-2336b9d7b86f"	2	1	74	55.84737|-4.36723
"5d85b07d-4f10-4280-9c33-94a11980489c"	2	1	126	55.83746|-4.34819
"2c4ea387-3445-4a5f-a7a2-25b71818973b"	1	1	205	55.84111|-4.35495
"9d2f8962-710c-4c36-abbb-6533ff7d94f0"	2	1	134	55.84529|-4.35223
"45d55aeb-a6df-4a50-a334-395f64204178"	2	1	134	55.84529|-4.35223
"2e066f0e-f538-4ed2-b1ba-1a04354ce951"	1	1	215	55.84411|-4.35415
"8a82c538-6823-435b-a29e-5d87799e8181"	1	1	215	55.84411|-4.35415
"37fc71bd-23a6-4f14-a3be-f010497390bd"	1	1	156	55.84511|-4.35288
"b8308e2c-502c-44d6-bcdf-cc36063f92ce"	2	1	134	55.84529|-4.35223
"4409dec7-e705-44f5-b451-61ff4c07e11f"	1	1	215	55.84411|-4.35415
"c2b2e9a5-6014-40a7-8fbb-6b2e3da889b9"	1	1	215	55.84411|-4.35415
"0f3dbfef-5b77-43b1-beed-dc52606b16cd"	2	1	134	55.84529|-4.35223
"59a3a4bd-a726-4002-a187-cdf450844ab2"	1	1	156	55.84511|-4.35288
"8686f0bd-f429-4908-9e4e-455f3be154c3"	2	1	133	55.8334|-4.3697
"89eca4c5-9119-48dd-97dc-002475e23462"	2	1	223	55.84165|-4.36631
"2fe53741-bb01-4a47-9501-43a5b0b568da"	2	1	133	55.8334|-4.3697
"e7e59c05-b1d1-463f-bb43-18e1974f5088"	5	1	2	55.83104|-4.34237
"acb8acd1-04c6-4f29-849d-49f75b46b4c4"	2	1	95	55.83434|-4.34332
"e239784c-d4e7-4c19-9767-e8ec93b1f3d3"	1	1	122	55.8344|-4.34245
"4745dfea-202e-4f49-ab73-fe7e27898acf"	2	1	51	55.83395|-4.33935
"981ebdd7-970b-4732-bf9c-42604ac4db25"	5	1	23	55.83303|-4.33897
"4ebb3605-f492-4b33-94e6-c9d47f5daa37"	5	1	23	55.83303|-4.33897
"c5a1ff96-690b-406e-b9b9-877a17369cec"	2	1	134	55.84529|-4.35223
"80e5a4d9-34f9-4b5d-b007-4aa21afa2a48"	1	1	1	55.83867|-4.3828
"63cc1a61-bbb3-47ff-af7b-e0b9e3d8c0b7"	1	1	215	55.84411|-4.35415
"4b739e62-c705-42e5-87e7-4b37f9b414b1"	2	1	134	55.84529|-4.35223
"9734fcd1-85ec-46bc-a6c3-a3fe564596d9"	1	1	205	55.84111|-4.35495
"1f53b55c-cfb0-419f-8e45-6c532d57a5b4"	1	1	215	55.84411|-4.35415
