"taxonID"	"gbifNameUsage"	"gbifStatus"	"threatStatusGlobal"
"20210803092404"	"Guilandina bonduc L."	"ACCEPTED"	
"ff925559-56d9-49ea-bc88-fe644a7cc963"	"Haematoxylum campechianum L."	"ACCEPTED"	"LC"
"20210803085351"	"Hultholia mimosoides (Lam.) Gagnon & G.P.Lewis"	"ACCEPTED"	
"1e0df3cc-b6c5-4c08-b67d-40018c3a2dd9"	"Hymenaea verrucosa Gaertn."	"ACCEPTED"	
"c9fc1d1c-55ab-4ab9-9ab6-666d9a5af20b"	""	""	
"0b9da9d9-6440-4ff2-9c73-f5702a3fb3ea"	"Indigofera spicata Forssk."	"ACCEPTED"	
"21e74343-e10d-4311-8e7d-68feb1f268cd"	"Indigofera suffruticosa Mill."	"ACCEPTED"	
"f99c58a0-16ff-4339-a782-cd1016864aa8"	"Indigofera tinctoria L."	"ACCEPTED"	
"86288d0b-0a57-46d2-94cd-6c122eaef2e8"	"Intsia bijuga (Colebr.) Kuntze"	"ACCEPTED"	"NT"
"70294d96-dcc8-4680-81a0-f82ed4f08546"	"Lablab purpureus (L.) Sweet"	"ACCEPTED"	
"f4587327-42f0-451f-9599-697c6a044a00"	"Leucaena leucocephala (Lam.) de Wit"	"ACCEPTED"	
"edd0ec91-e4c6-4bed-937f-2deb244f0871"	"Lysidice rhodostegia Hance"	"ACCEPTED"	
"64da7775-192b-47b0-98ae-2e5012c6544c"	"Macroptilium atropurpureum (DC.) Urb."	"ACCEPTED"	
"cf69850d-8e7a-450b-9197-02b9a732e32b"	"Mimosa pudica L."	"ACCEPTED"	"LC"
"ceb5e716-d4ea-464e-b5e5-fbafe34988d4"	"Mucuna gigantea (Willd.) DC."	"ACCEPTED"	
"44b58312-343e-4eb4-a472-14e4f97623d0"	"Mucuna pruriens var. utilis (Wall. ex Wight) L.H.Bailey"	"DOUBTFUL"	
"419ad6d7-ffc3-4ef2-a9b7-3b0759fca02c"	"Paraderris elliptica (Wall.) Adema"	"HOMOTYPIC_SYNONYM"	
"39e3e248-0bd0-49de-a517-1bbcf1804ff8"	"Paraderris malaccensis (Benth.) Adema"	"SYNONYM"	
"e4b373a0-c74e-4fe7-a530-07d1b22ed36f"	"Parkia biglandulosa Wight & Arn."	"ACCEPTED"	
"20210803093211"	"Paubrasilia echinata (Lam.) Gagnon, H.C.Lima & G.P.Lewis"	"ACCEPTED"	
"2fc37df2-1cce-4be7-ae28-f462dfa07326"	"Peltophorum pterocarpum (DC.) Backer ex K.Heyne"	"ACCEPTED"	
"20200826103607"	"Phanera kockiana (Korth.) Benth."	"ACCEPTED"	
"9710e850-828d-4314-b79f-f52ec342a9b2"	"Phaseolus lunatus L."	"ACCEPTED"	
"9662932d-1b30-4a62-bb0a-b61c00fce335"	"Phaseolus vulgaris L."	"ACCEPTED"	
"f8d72da1-82db-4b40-921a-e47fe34554fb"	"Pithecellobium dulce (Roxb.) Benth."	"ACCEPTED"	
"decbd14c-99bc-4b87-bd80-7b74d25c16b2"	"Pithecellobium unguis-cati (L.) Benth."	"ACCEPTED"	
"842ac209-9e5a-4352-a472-70611a094781"	"Pongamia pinnata (L.) Pierre"	"ACCEPTED"	"LC"
"04e113ea-3d54-44b0-99f5-fba82d72be28"	"Pterocarpus indicus Willd."	"ACCEPTED"	
"861a06bc-1370-425e-933c-e106618f6049"	"Pueraria phaseoloides (Roxb.) Benth."	"HOMOTYPIC_SYNONYM"	
"c723812a-1410-42a1-9d0d-579039c4c0e2"	"Rhynchosia viscosa var. breviracemosa (Hauman) Verdc."	"ACCEPTED"	
"0347d953-2d04-48b3-9513-aac2a2cce631"	"Saraca indica L."	"ACCEPTED"	
"20200405162751"	"Senegalia pennata subsp. insuavis (Lace) Maslin, Seigler & Ebinger"	"HOMOTYPIC_SYNONYM"	
"20200405184605"	"Senegalia rugata (Lam.) Britton & Rose"	"ACCEPTED"	
"20200405163552"	""	""	
"f5f14040-a4a0-4762-a5d6-c45254951d64"	"Senna alata (L.) Roxb."	"ACCEPTED"	
"9f3af7eb-258a-45d3-92fd-2ebae193d605"	"Senna ×floribunda (Cav.) H.S.Irwin & Barneby"	"ACCEPTED"	
"cada03e1-8b23-40b7-9f45-501ff7f265b8"	"Senna hirsuta (L.) H.S.Irwin & Barneby"	"ACCEPTED"	
"616266f9-f576-4f0e-bcd7-25b0afe6c2ac"	"Senna multijuga (Rich.) H.S.Irwin & Barneby"	"ACCEPTED"	
"142076cf-5581-4a70-a7ef-ecad237ac828"	"Senna occidentalis (L.) Link"	"ACCEPTED"	"LC"
"f6861a6b-45e7-44ca-ae9a-423325fcdb5d"	"Senna pendula (Humb. & Bonpl. ex Willd.) H.S.Irwin & Barneby"	"ACCEPTED"	
"d1f9e3e4-acb4-4cee-9276-ec10c534e15b"	"Senna polyphylla (Jacq.) H.S.Irwin & Barneby"	"ACCEPTED"	
"dbd43452-85b3-48ca-b887-16d150a02905"	"Senna sophera (L.) Roxb."	"ACCEPTED"	
"607daa66-d87c-42a7-bc82-34fac11e12b5"	"Senna spectabilis (DC.) H.S.Irwin & Barneby"	"ACCEPTED"	
"bd0e4dc5-0727-4de2-9b72-3b4332296f7b"	"Senna surattensis (Burm.f.) H.S.Irwin & Barneby"	"ACCEPTED"	
"877fa9c0-e404-4a71-9ae6-7078e35589f3"	"Senna tora (L.) Roxb."	"ACCEPTED"	
"d0193ec3-9140-4fbf-bf3e-74e3afba3943"	"Sesbania bispinosa (Jacq.) W.Wight"	"ACCEPTED"	
"cfae12e9-4671-47bc-9e73-b7d778cbde01"	"Sesbania cannabina (Retz.) Poir."	"ACCEPTED"	"LC"
"4570c0c7-f2ac-4149-a5d8-a4188e6f74fd"	"Sesbania grandiflora (L.) Poir."	"ACCEPTED"	
"96a20153-f1e4-4711-bf87-96ca81253cb4"	"Sesbania sericea (Willd.) Link"	"ACCEPTED"	
"2b1ffda9-b53a-4110-a68d-7b07d09ed5a6"	"Sophora tomentosa L."	"ACCEPTED"	
"c86e37af-172e-436a-a478-1309bb715e86"	"Tadehagi triquetrum subsp. auriculatum (DC.) H.Ohashi"	"SYNONYM"	
"3e1a8cf9-e6dc-43d2-82ba-a86dbe05af4d"	"Tamarindus indica L."	"ACCEPTED"	
"46e21a71-cdeb-44b4-b3e8-4349d0fbb47c"	"Teramnus labialis subsp. arabicus Verdc."	"ACCEPTED"	
"20200405185840"	"Vachellia farnesiana (L.) Wight & Arn."	"ACCEPTED"	"LC"
"e7e545cb-ead3-4a55-84ea-694737c87542"	"Vigna adenantha (G.Mey.) Maréchal, Mascherpa & Stainier"	"HOMOTYPIC_SYNONYM"	
"7868f42d-2d96-4f7b-b044-8f9ae003310c"	"Vigna angularis (Willd.) Ohwi & H.Ohashi"	"ACCEPTED"	
"e26d36ff-4f3e-4da9-8d30-ad2bf4f56cb4"	"Vigna marina (Burm.) Merr."	"ACCEPTED"	"LC"
"19efb931-5deb-4ae0-a4d1-d0f3a8f996b5"	"Vigna radiata (L.) R.Wilczek"	"ACCEPTED"	
"92c26eca-7a63-4d13-ad59-e3df4f33a2f7"	"Vigna subterranea (L.) Verdc."	"ACCEPTED"	
"02feb303-567a-42a9-832e-c11123c63cbd"	"Vigna unguiculata subsp. cylindrica (L.) Verdc."	"SYNONYM"	
"09dc344d-78b3-4bb9-a731-b2dcc54e6744"	"Vigna unguiculata subsp. unguiculata"	"ACCEPTED"	
"a540f26f-f96f-4e1e-8149-2063f31596b9"	"Viguieranthus alternans (Benth.) Villiers"	"ACCEPTED"	
"bb28db38-6b3a-4101-882b-1217d6eecec4"	"Pelargonium zonale (L.) L'Hér."	"ACCEPTED"	
"0b430940-8080-499e-b409-a4ab3af7a685"	"Chrysothemis pulchella (Donn.Sm. ex Sims) Decne."	"ACCEPTED"	
"0baf4946-5e77-4170-b555-d0e1adc29184"	"Episcia cupreata (Hook.fil.) Hanst."	"ACCEPTED"	
"5177ae2f-e0c0-46d1-b903-c05d6818b85f"	"Episcia reptans Mart."	"ACCEPTED"	
"6d683014-3400-4af4-998d-4dafdc4243e4"	"Gloxinia perennis (L.) Fritsch"	"HOMOTYPIC_SYNONYM"	
"4a78e389-9e38-4746-a0a0-b3540c055106"	""	""	
"9f904c38-fb18-4a7d-a04c-9db8461aa22b"	"Scaevola taccada (Gaertn.) Roxb."	"SYNONYM"	
"549e0175-02d5-46fb-90b1-414f5487c80f"	"Hernandia nymphaeifolia (C.Presl) Kubitzki"	"ACCEPTED"	
"92afc9b3-ebbd-4ca2-ab4d-2f23ed31e6b4"	"Hydrangea macrophylla (Thunb.) Ser."	"ACCEPTED"	
"da5b95cc-caf5-4f06-84b8-0acd79ca7928"	"Apodytes dimidiata E.Mey. ex Arn."	"ACCEPTED"	
"1ea22777-29ed-4c62-aafa-cda90a386794"	""	""	
"7f85cc88-2b54-4188-b6a9-406200f127e7"	"Clerodendrum calamitosum L."	"ACCEPTED"	
"1ec33ede-3519-436a-97e0-060ee3f51373"	"Clerodendrum chinense (Osbeck) Mabb."	"ACCEPTED"	
"39223b7c-c687-4fe0-9536-1c24e603575c"	"Clerodendrum indicum (L.) Kuntze"	"ACCEPTED"	
"d41a0d10-4f20-4d1f-95f2-c43ad7d876d0"	"Clerodendrum nutans Wall. ex Jack"	"ACCEPTED"	
"60681c39-6905-499d-8320-d9048563edbc"	"Clerodendrum paniculatum L."	"ACCEPTED"	
"cae175a1-eba5-440d-be7d-bde95d4b290d"	"Clerodendrum speciosissimum C.Morren"	"DOUBTFUL"	
"b6d87af8-cc24-4990-87d9-64c6f096f277"	"Clerodendrum thomsoniae Balf.f."	"ACCEPTED"	
"500ea088-f965-49b2-a95d-2fbde1bd75c1"	"Clerodendrum umbellatum Poir."	"ACCEPTED"	
"4f6324bd-b457-49f6-beee-33d10b6fdc25"	"Clerodendrum speciosum Teijsm. & Binn., 1866"	"DOUBTFUL"	
"2a5f9173-ec1a-4588-9389-3ba8e1361126"	"Congea tomentosa Roxb."	"ACCEPTED"	
"1a5025d4-90b3-4c01-805b-532e289704bf"	"Gmelina arborea Roxb. ex Sm."	"ACCEPTED"	
"3fe536fe-6d7f-4c69-9077-e37778fa596c"	"Gmelina philippensis Cham."	"ACCEPTED"	
"de96a9a2-3381-4ce0-a0fe-d30aa1229156"	"Karomia speciosa (Hutch. & Corbishley) R.Fern."	"ACCEPTED"	
"c123bf29-6312-46bd-977c-b2f79a8ea1a6"	"Leonotis nepetifolia (L.) R.Br."	"ACCEPTED"	
"7020415b-80ca-4125-9581-9895a9e0a738"	"Leucas aspera (Willd.) Link"	"ACCEPTED"	
"cc35911d-555b-4403-9aee-7bd30137d8ae"	"Leucas lavandulifolia Sm."	"ACCEPTED"	
"c68ed10a-b97a-46df-a78a-d84711441a26"	"Mentha arvensis L."	"ACCEPTED"	
"6bfa8a9a-bf85-4e6c-b08a-e1549b4ff0a4"	"Mentha piperita L."	"ACCEPTED"	
"ed92fdac-07f8-44bc-baca-65a2aff518db"	"Mentha spicata L."	"ACCEPTED"	
"5d589429-0028-49a0-9560-ff8062a4147a"	"Ocimum americanum L."	"ACCEPTED"	
"0d201a23-5fb6-486c-b519-6b733013bfac"	"Ocimum basilicum L."	"ACCEPTED"	
"24e81823-89f9-40f7-8de2-c719277aced3"	"Ocimum gratissimum L."	"ACCEPTED"	
"51ee6f44-c4c7-4d31-b134-8440052c2c13"	"Ocimum tenuiflorum L."	"ACCEPTED"	
"4582ffcd-ee87-4632-8ecc-7fa333398366"	"Plectranthus amboinicus (Lour.) Spreng."	"HOMOTYPIC_SYNONYM"	
"95a37145-d2ba-4dbd-8fbd-3350e841e3ca"	"Plectranthus prostratus Gürke"	"ACCEPTED"	
"6487e3c8-6e6d-469f-930b-51fe03aa8f3f"	"Plectranthus scutellarioides (L.) R.Br."	"HOMOTYPIC_SYNONYM"	
"26755d36-fde7-4b6f-b069-d2c44f71ccde"	"Pogostemon cablin (Blanco) Benth."	"ACCEPTED"	
"87b5188c-ee84-4f69-b3de-5d51e9af451b"	"Pogostemon heyneanus Benth."	"ACCEPTED"	
"e63e4a71-2203-4d5e-9da4-9a0d3ee4b4aa"	"Premna serratifolia L."	"ACCEPTED"	"LC"
"894a7280-6ccc-4e10-bc9f-31c13365851e"	"Rotheca serrata (L.) Steane & Mabb."	"ACCEPTED"	
"5d41a7a9-6328-4801-9ef6-c6672d4e6efe"	"Salvia coccinea Buc'hoz ex Etl."	"ACCEPTED"	
"fcb9023d-c92d-4eb6-9bd7-17f921d4c87a"	"Salvia hispanica L."	"ACCEPTED"	
"d5f93d07-e67f-46b4-9b33-01091b1aaa19"	"Thymus vulgaris L."	"ACCEPTED"	
"3684b2e2-d4d8-49ba-9f78-ee673ff1d02d"	"Vitex doniana Sweet"	"ACCEPTED"	"LC"
"577ecbef-bd63-4c7b-abf8-5af3561a0d39"	"Vitex hornei Hemsl."	"SYNONYM"	
"dd01d6c2-46bf-4814-9b61-44c7516f9d49"	"Vitex trifolia L."	"ACCEPTED"	
"a28f3fc7-796b-46ea-8f1c-5f8328ccb239"	"Volkameria glabra (E.Mey.) Mabb. & Y.W.Yuan"	"ACCEPTED"	"LC"
"20200407161349"	"Volkameria inermis L."	"ACCEPTED"	
"1d120dff-0baf-44cf-893d-9cd6f78ec74e"	"Cassytha filiformis L."	"ACCEPTED"	
"a332e05d-2b85-4a4d-b5f2-d70f2deb7575"	"Cinnamomum camphora (L.) J.Presl"	"ACCEPTED"	
"7edcfab9-3099-4912-a2d4-595d97e6c20e"	"Cinnamomum verum J.Presl"	"ACCEPTED"	
"baa0c270-ae4b-4c5d-8b6f-f56cea5b4d26"	"Litsea glutinosa (Lour.) C.B.Rob."	"ACCEPTED"	
"b0d562c1-4ab1-462c-9172-01c463c1bd5a"	"Persea americana Mill."	"ACCEPTED"	
"f4874414-7927-4c07-8e8f-c3b7d2961178"	"Barringtonia asiatica (L.) Kurz"	"ACCEPTED"	
"46a0e808-d325-4136-9e86-859edfbe8222"	"Barringtonia racemosa (L.) Spreng."	"ACCEPTED"	"LC"
"920e6370-d10c-4c42-bf7b-bd6918fc3c08"	"Couroupita guianensis Aubl."	"ACCEPTED"	
"c3caef1a-c404-4edb-85d3-54ccb7243f7d"	"Gustavia augusta L."	"ACCEPTED"	
"0fcc12cb-33f6-452e-9e9a-99aacb376578"	"Lindernia benthamii Eb.Fisch., Schäferh. & Kai Müll."	"ACCEPTED"	
"f9027d72-2580-4498-bf33-fed38954a4d1"	"Torenia crustacea (L.) Cham. & Schltdl."	"ACCEPTED"	
"6aa268c4-e187-47ad-8c1b-e264af83bacf"	"Torenia fournieri Linden ex E.Fourn."	"ACCEPTED"	
"d8889780-3fc7-4649-acd2-dd3fbdab15fc"	"Strychnos spinosa Lam."	"ACCEPTED"	
"cc7212f8-97de-46ce-a501-af615f05695a"	"Bakerella clavata subsp. sechellensis (Baker) Balle"	"ACCEPTED"	
"266d327a-df99-4ade-8681-d6a159781288"	"Bakerella clavata var. aldabrensis (Turrill) Balle"	"ACCEPTED"	
"8cda18cf-e1d7-4e59-9b83-dcc8b9895262"	"Cuphea hyssopifolia Kunth"	"ACCEPTED"	
"6d4e5e5a-3b3c-47a6-b5ff-0460b249c546"	"Cuphea ignea A.DC."	"ACCEPTED"	
"59621c43-a4e3-49b6-b91d-aee4244fc4b3"	"Lagerstroemia floribunda Jack"	"ACCEPTED"	
"ac82f3fa-88ca-4b5a-8260-9215ec6cc818"	"Lagerstroemia indica L."	"ACCEPTED"	
"325f308d-9a56-4eb2-b984-4252f84d1375"	"Lagerstroemia speciosa (L.) Pers."	"ACCEPTED"	
"26f48c80-2a84-486f-a626-dd90b46d121e"	"Lawsonia inermis L."	"ACCEPTED"	
"517cc4f3-664b-4319-8efe-84e77801d54a"	"Pemphis acidula J.R.Forst. & G.Forst."	"ACCEPTED"	"LC"
"12f1a038-f719-468f-b278-16f288448e10"	"Punica granatum L."	"ACCEPTED"	
"e7c3ba2a-4c26-4d26-8acc-95e43b998817"	"Sonneratia alba Sm."	"ACCEPTED"	"LC"
"e8b7a6e2-2e47-43e6-870f-af1e0b199b66"	"Magnolia champaca (L.) Baill. ex Pierre"	"ACCEPTED"	
"01179eca-de93-437a-b4ea-cdf1f2a77b90"	"Galphimia gracilis Bartl."	"ACCEPTED"	
"44cde9eb-8cc9-4ab8-9cfb-29a5aa00c738"	"Hiptage benghalensis (L.) Kurz"	"ACCEPTED"	
"ce201621-6c32-4f53-afe0-bf202038a2ad"	"Malpighia coccigera L."	"ACCEPTED"	
"4c4a76ba-1772-4504-84d5-78872aafc3c6"	"Malpighia glabra L."	"ACCEPTED"	
"35279099-e407-4d9e-bca8-fee30e7395a7"	"Stigmaphyllon ciliatum (Lam.) A.Juss."	"ACCEPTED"	
"bc0797e8-e80d-489b-ab59-4aac00d4c92f"	"Tristellateia australasiae A.Rich."	"ACCEPTED"	
"e2b5cbaa-c5c2-4ccf-99a0-1f48a392d67c"	"Abelmoschus esculentus (L.) Moench"	"ACCEPTED"	
"ed4f4591-9aa5-4472-93c1-b44c58034941"	"Abelmoschus moschatus (L.) Medik."	"ACCEPTED"	
"3cc3f763-a814-4e39-bfc4-d6fd5cc65fc1"	"Abutilon angulatum (Guill. & Perr.) Mast."	"ACCEPTED"	
"1de4ad23-abd8-4ffa-8811-70feb979f745"	"Abutilon fruticosum Guill. & Perr."	"ACCEPTED"	
"5746859d-7282-4a48-9db8-f510d4599675"	"Abutilon indicum (L.) Sweet"	"ACCEPTED"	
"b1c730a4-1b8c-40bb-a1cb-e62af1cb8645"	"Abutilon pannosum (G.Forst.) Schltdl."	"ACCEPTED"	
"4d590278-b21b-49e2-966f-8e0ab7bd6e80"	"Adansonia digitata L."	"ACCEPTED"	
"d21de8c2-2bae-485b-8782-955878b2c28f"	"Adansonia madagascariensis Baill."	"ACCEPTED"	
"f3bb46d9-2463-4754-a843-e8cefdd21b78"	"Berrya cordifolia (Willd.) Burret"	"ACCEPTED"	
"df13d83c-d9d9-41a3-8e33-01fdfd9037bb"	"Bombax ceiba L."	"ACCEPTED"	
"f65813f5-5161-4fe8-a714-ea0cbb9a3c42"	"Ceiba pentandra (L.) Gaertn."	"ACCEPTED"	
"257f77b4-8628-4d8c-b3a5-cd207d302fe2"	"Cola nitida (Vent.) Schott & Endl."	"ACCEPTED"	"LC"
"5d9556ad-96eb-4c4e-8334-83d666cda041"	"Corchorus aestuans L."	"ACCEPTED"	
"24774746-797d-4234-9730-72e552306e2a"	"Durio zibethinus Murray"	"ACCEPTED"	
"99201469-ad10-47c7-b869-3b8dd3c21304"	"Gossypium hirsutum L."	"ACCEPTED"	
"f7f21c3e-ef1d-4e0d-bd2a-d2e305d6e101"	"Grewia asiatica L."	"ACCEPTED"	
"71f0c4b5-0182-46cc-b75a-d3af2c3f98b7"	"Grewia glandulosa Vahl"	"ACCEPTED"	"LC"
"04b96f77-b16e-4cb7-89fb-98aaaea269f0"	"Grewia picta Baill."	"ACCEPTED"	"LC"
"f470d991-f40b-49dc-b716-df7fbfd1d592"	"Guazuma ulmifolia Lam."	"ACCEPTED"	
"40045397-1cfd-48f3-a100-ec099228d9c4"	"Heritiera littoralis Dryand. ex Aiton"	"ACCEPTED"	
"816b8d88-d96f-40bc-a9e2-6330423a804e"	"Hibiscus acetosella Welw. ex Hiern"	"DOUBTFUL"	
"b1e3fab5-e21b-42ec-9a7d-320832e78a95"	"Hibiscus mutabilis L."	"ACCEPTED"	
"a93e533a-e295-4cda-8c21-7eeb17205b24"	"Hibiscus physaloides Guill. & Perr."	"ACCEPTED"	
"0b342733-2aeb-4d76-b8b1-b8067c2b57d8"	"Hibiscus rosa-sinensis L."	"ACCEPTED"	
"ff9fbb05-3e30-49c8-8a44-1906295a2cfb"	"Hibiscus sabdariffa L."	"ACCEPTED"	
"00756140-517e-45cd-b57c-2e9ddb0d52ed"	"Hibiscus schizopetalus (Dyer) Hook.fil."	"ACCEPTED"	
"65dda948-13b1-4c8c-8ac0-7aff7ceeaf58"	"Hibiscus surattensis L."	"ACCEPTED"	
"72a5e189-f6d9-4bdb-8dbc-2dd867e03271"	"Kleinhovia hospita L."	"ACCEPTED"	
"1b29b1bf-c1b2-471e-8afd-8001a2cbe0ee"	"Malachra capitata (L.) L."	"ACCEPTED"	
"d8d701f6-26ee-4292-9925-83f309a91b53"	"Malvastrum coromandelianum (L.) Garcke"	"ACCEPTED"	
"7b96d97e-b9c6-4cfb-9954-ff34933cb616"	"Malvaviscus penduliflorus Moc. & Sessé"	"HOMOTYPIC_SYNONYM"	
"9e35b1da-cf75-48bb-b1f9-07111a965829"	"Melochia lanceolata Benth."	"ACCEPTED"	
"a53ee313-e94d-4d37-bfaa-866ceb4c3a6c"	"Melochia pyramidata L."	"ACCEPTED"	
"fa9c4c4e-a06e-4962-ac44-75e89de9ea70"	"Muntingia calabura L."	"ACCEPTED"	
"ace436bb-c0ad-40cd-99f4-631721e8842d"	"Ochroma pyramidale (Cav.) Urb."	"ACCEPTED"	
"995e9a3c-9e7e-4123-bafe-4a3ae1d23140"	"Sida acuta Burm.fil."	"ACCEPTED"	
"2969646c-46d2-410f-83ff-8a5794d55bf9"	"Sida cordifolia subsp. cordifolia"	"ACCEPTED"	
"3712bd69-0d9f-4293-aa19-e90ababbd837"	"Sida pusilla Cav."	"SYNONYM"	
"7eb37800-f39e-470d-93dc-ffb98dd170f6"	"Sida retusa L."	"HETEROTYPIC_SYNONYM"	
"62f3baf3-0127-44b8-b362-694cd7e1829b"	"Sida rhombifolia L."	"ACCEPTED"	
"232790fa-5261-4c4f-a839-fdf8909a2b69"	"Sida ulmifolia Mill."	"ACCEPTED"	
"afe8cfe5-17b2-4275-8fb6-5a5ab54cdab3"	"Talipariti tiliaceum (L.) Fryxell"	"ACCEPTED"	
"c711695b-7c70-47a4-8ba8-76b478963236"	"Theobroma cacao L."	"ACCEPTED"	
"6b844b93-a8d1-4801-9164-218cc2271e09"	"Thespesia populnea (L.) Sol. ex Corrêa"	"ACCEPTED"	"LC"
"106c6f86-2d48-46af-8f2a-62f115c43d89"	"Thespesia populneoides (Roxb.) Kostel."	"ACCEPTED"	
"46a613e8-9054-4971-86af-b8db34821a1f"	"Triumfetta procumbens G.Forst."	"ACCEPTED"	
"bab93b31-2c29-4312-a9fb-fd808f3b9c42"	"Triumfetta repens (Blume) Merr. & Rolfe"	"ACCEPTED"	
"66ceef4d-1c9e-46ee-8636-17b4be591447"	"Triumfetta rhomboidea Jacq."	"ACCEPTED"	
"c7868449-6ede-43d1-b97f-463d576d8a8c"	"Triumfetta suffruticosa Blume"	"SYNONYM"	
"023f8449-4ead-4885-83a0-e45e41141e1d"	"Urena sinuata L."	"HOMOTYPIC_SYNONYM"	
"1ba8528c-1a1e-4bb9-8b4e-b5dfdb00e838"	"Waltheria indica L."	"ACCEPTED"	
"e644039d-fe54-48d2-bca3-b0cbff671d5d"	"Medusagyne oppositifolia Baker"	"ACCEPTED"	"CR"
"27a8dccc-ccde-453a-af46-7e9c72cc5a6e"	"Heterotis buettneriana (Cogn. ex Büttner) Jac.-Fél."	"ACCEPTED"	
"559317be-f6b6-4afc-b9dc-d25ff18c1911"	"Melastoma malabathricum subsp. malabathricum"	"ACCEPTED"	
"864aff38-c0bf-4bb8-85ba-703027e456c6"	"Memecylon caeruleum Jack"	"ACCEPTED"	
"2d65f7b9-f0eb-4e82-9219-7dc1dd345041"	"Memecylon elaeagni Blume"	"ACCEPTED"	"LC"
"cb2573d7-5377-41ce-bcdb-cbd38927319f"	"Memecylon umbellatum Burm.fil."	"ACCEPTED"	
"20210708165006"	"Miconia crenata (Vahl) Michelang."	"ACCEPTED"	
"20220420124748"	"Pleroma urvilleanum (DC.) P.J.F.Guim. & Michelang."	"ACCEPTED"	
"93c2b7ba-0488-47d0-af40-881401de49fe"	"Azadirachta indica A.Juss."	"ACCEPTED"	
"f9351389-3b13-45df-9648-1051bff6d353"	"Carapa guianensis Aubl."	"ACCEPTED"	
"bd73f081-2ce6-479b-9281-afd4bfef8214"	"Cedrela odorata L."	"ACCEPTED"	
"d30d7e91-b633-40b8-a2f1-97d64ca8cd40"	"Khaya senegalensis (Desv.) A.Juss."	"ACCEPTED"	
"eed765a2-54d2-4d6e-b338-6b1ee73c7144"	"Lansium domesticum Corrêa"	"ACCEPTED"	
"5b0fff9d-991b-4118-bd3c-18bc96f9cab8"	"Malleastrum depauperatum (Baill.) Leroy"	"ACCEPTED"	
"7f4eeb7f-19ad-4477-8dea-910a03e674ad"	"Melia azedarach L."	"ACCEPTED"	
"03e1ab73-f9bd-4975-8836-5444c6a1a069"	"Melia dubia Cav."	"SYNONYM"	
"11ac7622-ce75-4f75-83c6-ee8c9d558db0"	"Sandoricum koetjape Merr."	"ACCEPTED"	
"d1bf495c-f736-4179-8b62-7f8c3b36a76c"	"Swietenia macrophylla G.King"	"ACCEPTED"	
"53066d3b-eb63-415a-86cc-2c1ab21b2398"	"Swietenia mahagoni (L.) Jacq."	"ACCEPTED"	
"399d1448-733a-4cc8-a64b-a185f5ffb186"	"Xylocarpus granatum J.Koenig"	"ACCEPTED"	"LC"
"904be574-cf0c-49bd-999b-c272a08465a3"	"Xylocarpus moluccensis (Lam.) M.Roem."	"ACCEPTED"	
"3e054c94-1e7f-4de0-9fb7-bd4b86b8445b"	"Cissampelos pareira L."	"ACCEPTED"	
"68f9a9b4-7a90-47c9-a207-fa2493220138"	"Glinus oppositifolius (L.) A.DC."	"ACCEPTED"	"LC"
"b16357cd-4653-4753-90c9-a71d928281c5"	"Mollugo nudicaulis Lam."	"HOMOTYPIC_SYNONYM"	
"81203080-65af-46a0-a0f1-7e111e9f9d63"	"Artocarpus altilis (Parkinson) Fosberg"	"ACCEPTED"	
"2e7c02ac-ac01-4f8c-a4ff-ba6a0b3955bf"	"Artocarpus heterophyllus Lam."	"ACCEPTED"	
"7062ac6e-1680-44f4-9065-04c15c7d56d2"	"Artocarpus hirsutus Lam."	"ACCEPTED"	
"bc0e85fd-8e70-4133-8513-4afdc85a7b1a"	"Artocarpus odoratissimus Blanco"	"ACCEPTED"	
"e1a902d8-3d62-4973-a09e-58c36a75f39e"	"Brosimum alicastrum Sw."	"ACCEPTED"	
"90ec976b-e06d-4c27-958c-28a6816f8d72"	"Ficus benghalensis L."	"ACCEPTED"	
"c42fcb87-bcce-4e71-8a8d-cf4591e87673"	"Ficus benjamina L."	"ACCEPTED"	
"9983f64e-b226-4575-8e6b-078218e1f862"	"Ficus bojeri Baker"	"SYNONYM"	"VU"
"abd15558-9d25-45c6-8639-98b087894d12"	"Ficus carica L."	"ACCEPTED"	
"5d6f3337-1e05-4671-b225-fb0a2eb9c5b6"	"Ficus densifolia Miq."	"ACCEPTED"	
"9b05d48b-0726-4e08-ba2d-f7af71dbaddb"	"Ficus elastica Roxb. ex Hornem."	"HOMOTYPIC_SYNONYM"	
"2fa4e64c-70fc-425e-a12d-61d0c28d59f8"	"Ficus lutea Vahl"	"ACCEPTED"	"LC"
"1248f2aa-13d9-4b67-8d02-96760ae674df"	"Ficus microcarpa L.fil."	"ACCEPTED"	
"80e484ee-baf7-49e8-9913-922a8ff71fd2"	"Ficus pumila L."	"ACCEPTED"	
"31b8c76d-bfb3-4d9a-b566-20a1bcb2d742"	"Ficus reflexa subsp. aldabrensis (Baker) C.C.Berg"	"ACCEPTED"	
"3ed583be-773a-4141-bd06-ba1ad3bf2a40"	"Ficus reflexa subsp. sechellensis (Baker) C.C.Berg"	"ACCEPTED"	"VU"
"593a7c8f-eb4a-4558-9c41-af55c64ac436"	"Ficus rubra Vahl"	"ACCEPTED"	"LC"
"0ddfd2f4-7b55-4e36-8bbe-fc19ff41d4a6"	"Maillardia pendula Fosberg"	"SYNONYM"	"CR"
